id_cliente,Recency,Frequency,Monetary,Age,R_decil,F_decil,M_decil,A_decil,R_range,F_range,M_range,A_range,Segmento,cpf,cnpj,nome,email,telefone
6244.0,339.0,1.0,570.0,339.0,9,1,7,2,201.0-363.0,1.0-2.0,450.0-580.0,258.2-450.4,Recentes Alto Valor,13820676740,,Kaique Abreu,auroracasa-grande@example.org,31 1706 0163
6248.0,337.0,1.0,550.0,337.0,9,1,7,2,201.0-363.0,1.0-2.0,450.0-580.0,258.2-450.4,Recentes Alto Valor,49407953220,,Heloisa Guerra,ayla45@example.com,(041) 2271 9207
6249.0,319.0,1.0,1030.0,319.0,9,1,9,2,201.0-363.0,1.0-2.0,750.0-1155.0,258.2-450.4,Recentes Alto Valor,06780738212,,Bella Carvalho,camposcecilia@example.com,(084) 2161-0647
6251.0,336.0,1.0,1500.0,336.0,9,1,10,2,201.0-363.0,1.0-2.0,1155.0-15000.0,258.2-450.4,Recentes Alto Valor,53286561215,,Eloah Aragão,ocastro@example.org,0500-701-8363
6252.0,336.0,1.0,120.0,336.0,9,1,1,2,201.0-363.0,1.0-2.0,0.0-180.0,258.2-450.4,Recentes Baixo Valor,51496097220,,Zoe Nunes,francisco63@example.net,+55 61 2368 0379
6256.0,67.0,3.0,1485.0,335.0,10,2,10,2,0.0-201.0,2.0-23.0,1155.0-15000.0,258.2-450.4,Campeões,01646723201,,Dra. Sophie Silva,pda-costa@example.net,+55 (071) 5895 3594
6257.0,335.0,1.0,330.0,335.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,59258357272,,Dr. Kaique Pacheco,rafaelduarte@example.net,71 7853 1253
6260.0,331.0,1.0,360.0,331.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,03418667252,,Luana Duarte,maiteramos@example.com,84 1593-7814
6261.0,315.0,1.0,350.0,315.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,79926592287,,Sr. Theo Silveira,da-cruzsofia@example.org,51 6849 6438
6264.0,26.0,3.0,720.0,330.0,10,2,8,2,0.0-201.0,2.0-23.0,580.0-750.0,258.2-450.4,Recentes Alto Valor,01947584278,,João Miguel Duarte,emanuellymontenegro@example.org,(031) 0798-0798
6269.0,206.0,2.0,680.0,316.0,9,1,8,2,201.0-363.0,1.0-2.0,580.0-750.0,258.2-450.4,Recentes Alto Valor,70432791272,,Lucas da Rosa,dcasa-grande@example.net,(084) 9711 7560
6270.0,327.0,1.0,450.0,327.0,9,1,6,2,201.0-363.0,1.0-2.0,380.0-450.0,258.2-450.4,Recentes Alto Valor,03735434258,,Gael Dias,diogo83@example.net,0900-274-1761
6271.0,328.0,1.0,355.0,328.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,56079966204,,Nathan Lima,rodriguesmurilo@example.org,+55 (051) 6551 9656
6272.0,328.0,1.0,500.0,328.0,9,1,7,2,201.0-363.0,1.0-2.0,450.0-580.0,258.2-450.4,Recentes Alto Valor,03663149200,,José Pedro Macedo,pmachado@example.com,(071) 5314-7943
6273.0,323.0,1.0,700.0,323.0,9,1,8,2,201.0-363.0,1.0-2.0,580.0-750.0,258.2-450.4,Recentes Alto Valor,02237544204,,Miguel Pimenta,fariascaua@example.net,+55 71 1448-8887
6274.0,260.0,3.0,1250.0,328.0,9,2,10,2,201.0-363.0,2.0-23.0,1155.0-15000.0,258.2-450.4,Recentes Alto Valor,70380130254,,Maya Viana,bryancarvalho@example.net,+55 41 7802 9469
6276.0,328.0,1.0,190.0,328.0,9,1,2,2,201.0-363.0,1.0-2.0,180.0-230.0,258.2-450.4,Recentes Baixo Valor,05167216230,,Maria Helena Pereira,sophia10@example.org,(031) 1163 9693
6277.0,326.0,1.0,297.0,326.0,9,1,4,2,201.0-363.0,1.0-2.0,270.0-310.0,258.2-450.4,Recentes Baixo Valor,34344640268,,Srta. Isadora Viana,isantos@example.org,(084) 7694-3426
6280.0,325.0,1.0,689.0,325.0,9,1,8,2,201.0-363.0,1.0-2.0,580.0-750.0,258.2-450.4,Recentes Alto Valor,79837158204,,Enzo Fonseca,kaique77@example.net,31 4784-3025
6281.0,320.0,2.0,895.0,324.0,9,1,9,2,201.0-363.0,1.0-2.0,750.0-1155.0,258.2-450.4,Recentes Alto Valor,77725883215,,Lorenzo Pastor,rodrigo01@example.org,+55 71 2650 4128
6284.0,323.0,1.0,280.0,323.0,9,1,4,2,201.0-363.0,1.0-2.0,270.0-310.0,258.2-450.4,Recentes Baixo Valor,01672755263,,Augusto Pinto,orocha@example.net,+55 31 9431-4016
6285.0,323.0,1.0,500.0,323.0,9,1,7,2,201.0-363.0,1.0-2.0,450.0-580.0,258.2-450.4,Recentes Alto Valor,01278534210,,Bianca Souza,caue44@example.net,11 2026 5655
6287.0,323.0,1.0,180.0,323.0,9,1,1,2,201.0-363.0,1.0-2.0,0.0-180.0,258.2-450.4,Recentes Baixo Valor,05360384220,,Heitor da Mota,gmarques@example.net,51 0964 7582
6290.0,320.0,1.0,270.0,320.0,9,1,3,2,201.0-363.0,1.0-2.0,230.0-270.0,258.2-450.4,Recentes Baixo Valor,03278241231,,Ana Sophia Caldeira,gmoura@example.com,(011) 0271 9770
6291.0,321.0,1.0,380.0,321.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,83840125200,,Davi Lucas Moraes,isabelacarvalho@example.com,+55 (031) 3931-8787
6293.0,320.0,1.0,520.0,320.0,9,1,7,2,201.0-363.0,1.0-2.0,450.0-580.0,258.2-450.4,Recentes Alto Valor,50821784234,,Sabrina Macedo,natalia63@example.org,11 4097-4259
6294.0,320.0,1.0,150.0,320.0,9,1,1,2,201.0-363.0,1.0-2.0,0.0-180.0,258.2-450.4,Recentes Baixo Valor,70244244278,,Sra. Natália Cardoso,zvasconcelos@example.org,61 2287 7656
6296.0,317.0,1.0,459.0,317.0,9,1,7,2,201.0-363.0,1.0-2.0,450.0-580.0,258.2-450.4,Recentes Alto Valor,01955354219,,Cecilia Dias,spires@example.org,+55 21 1523 1404
6297.0,317.0,1.0,350.0,317.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,68564287234,,Isaac Novaes,montenegropaulo@example.com,+55 (041) 1334 4650
6298.0,318.0,1.0,280.0,318.0,9,1,4,2,201.0-363.0,1.0-2.0,270.0-310.0,258.2-450.4,Recentes Baixo Valor,00349802882,,Luana Silva,kevinbarbosa@example.org,51 6992 6817
6299.0,315.0,1.0,450.0,315.0,9,1,6,2,201.0-363.0,1.0-2.0,380.0-450.0,258.2-450.4,Recentes Alto Valor,00940869233,,Sra. Nina Siqueira,luiginovais@example.net,(061) 3494-5956
6306.0,313.0,1.0,1165.0,313.0,9,1,10,2,201.0-363.0,1.0-2.0,1155.0-15000.0,258.2-450.4,Recentes Alto Valor,86020463249,,Maria Helena Teixeira,leonardo04@example.net,21 9949-7036
6307.0,313.0,1.0,480.0,313.0,9,1,7,2,201.0-363.0,1.0-2.0,450.0-580.0,258.2-450.4,Recentes Alto Valor,70239709241,,Milena Farias,pereiracalebe@example.net,(021) 1017-2551
6308.0,313.0,1.0,150.0,313.0,9,1,1,2,201.0-363.0,1.0-2.0,0.0-180.0,258.2-450.4,Recentes Baixo Valor,03080763203,,Sr. João Miguel Pacheco,fernandanovais@example.org,51 2777 9996
6310.0,285.0,2.0,700.0,313.0,9,1,8,2,201.0-363.0,1.0-2.0,580.0-750.0,258.2-450.4,Recentes Alto Valor,91960410300,,Manuella Porto,isadoramendes@example.net,0300 069 2379
6312.0,265.0,2.0,530.0,310.0,9,1,7,2,201.0-363.0,1.0-2.0,450.0-580.0,258.2-450.4,Recentes Alto Valor,09726086302,,Sra. Lara Porto,pietracarvalho@example.org,(041) 5109-5504
6314.0,310.0,1.0,800.0,310.0,9,1,9,2,201.0-363.0,1.0-2.0,750.0-1155.0,258.2-450.4,Recentes Alto Valor,00311932266,,Ian Cavalcanti,sampaiomanuella@example.org,(041) 7995 6936
6317.0,199.0,3.0,1075.0,310.0,10,2,9,2,0.0-201.0,2.0-23.0,750.0-1155.0,258.2-450.4,Recentes Alto Valor,61833916204,,Dra. Maria Laura Ramos,maria-vitoriabrito@example.org,+55 (061) 9767 9105
6318.0,308.0,2.0,250.0,310.0,9,1,3,2,201.0-363.0,1.0-2.0,230.0-270.0,258.2-450.4,Recentes Baixo Valor,20319967204,,Lavínia Vieira,luiz-miguelda-conceicao@example.net,+55 (084) 8443 6263
6319.0,310.0,1.0,470.0,310.0,9,1,7,2,201.0-363.0,1.0-2.0,450.0-580.0,258.2-450.4,Recentes Alto Valor,01429433205,,João Guilherme Marques,larissa97@example.com,0300-311-4273
6321.0,308.0,1.0,300.0,308.0,9,1,4,2,201.0-363.0,1.0-2.0,270.0-310.0,258.2-450.4,Recentes Baixo Valor,28540930200,,Ravi Lucca Moura,andradeisabella@example.net,+55 (061) 4520 4240
6322.0,306.0,1.0,200.0,306.0,9,1,2,2,201.0-363.0,1.0-2.0,180.0-230.0,258.2-450.4,Recentes Baixo Valor,01524903027,,André da Cruz,camaraluana@example.org,71 8627 9755
6325.0,307.0,1.0,300.0,307.0,9,1,4,2,201.0-363.0,1.0-2.0,270.0-310.0,258.2-450.4,Recentes Baixo Valor,03780418274,,Isaque Sales,pereirajose-pedro@example.org,(021) 3114-9634
6327.0,306.0,1.0,315.0,306.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,05209969258,,Ana Cecília da Costa,cavalcantiarthur-miguel@example.net,+55 61 5417 6993
6328.0,306.0,1.0,295.0,306.0,9,1,4,2,201.0-363.0,1.0-2.0,270.0-310.0,258.2-450.4,Recentes Baixo Valor,34265341268,,Maria Alice Cavalcanti,maria-fernanda22@example.org,+55 41 4111 0884
6329.0,98.0,1.0,300.0,98.0,10,1,4,1,0.0-201.0,1.0-2.0,270.0-310.0,0.0-258.2,Recentes Baixo Valor,31778674291,,Maria Vitória Moreira,guilherme08@example.org,(011) 5971-7728
6331.0,304.0,1.0,250.0,304.0,9,1,3,2,201.0-363.0,1.0-2.0,230.0-270.0,258.2-450.4,Recentes Baixo Valor,04906450202,,Dr. Isaque Oliveira,limaaurora@example.org,+55 61 8485 1278
6332.0,303.0,1.0,480.0,303.0,9,1,7,2,201.0-363.0,1.0-2.0,450.0-580.0,258.2-450.4,Recentes Alto Valor,02077974206,,Yuri Jesus,isabellapinto@example.org,+55 11 5256-8775
6334.0,302.0,1.0,315.0,302.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,70409000256,,Matheus Araújo,vianajose-pedro@example.com,21 4977-3669
6335.0,292.0,2.0,350.0,301.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,34750738204,,Miguel Sousa,heloisafernandes@example.net,(041) 6891 2713
6337.0,302.0,1.0,380.0,302.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,73427390225,,Hadassa Castro,apollo59@example.net,31 4636 0552
6340.0,301.0,1.0,315.0,301.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,70449309215,,Srta. Maysa Novaes,marianesouza@example.com,51 8297 1978
6342.0,301.0,1.0,180.0,301.0,9,1,1,2,201.0-363.0,1.0-2.0,0.0-180.0,258.2-450.4,Recentes Baixo Valor,01943647712,,Alice Siqueira,ppimenta@example.com,+55 (071) 5862-0488
6344.0,300.0,1.0,180.0,300.0,9,1,1,2,201.0-363.0,1.0-2.0,0.0-180.0,258.2-450.4,Recentes Baixo Valor,32426780282,,Enzo Gabriel Câmara,caua32@example.com,+55 (061) 3649-9281
6345.0,301.0,1.0,365.0,301.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,93437579215,,Luan Silveira,anthony-gabrielpires@example.org,(021) 8969 6212
6346.0,300.0,1.0,180.0,300.0,9,1,1,2,201.0-363.0,1.0-2.0,0.0-180.0,258.2-450.4,Recentes Baixo Valor,85672955215,,Lívia Melo,jfarias@example.com,(084) 2434 0002
6347.0,297.0,1.0,260.0,297.0,9,1,3,2,201.0-363.0,1.0-2.0,230.0-270.0,258.2-450.4,Recentes Baixo Valor,56556675253,,João Guerra,alana34@example.org,(031) 0560-3245
6348.0,299.0,1.0,350.0,299.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,02149962209,,Cauê Campos,manuelasantos@example.net,(081) 7424-2659
6350.0,278.0,1.0,250.0,278.0,9,1,3,2,201.0-363.0,1.0-2.0,230.0-270.0,258.2-450.4,Recentes Baixo Valor,83829989415,,Arthur Miguel Viana,julia29@example.org,+55 (021) 9638 3983
6351.0,299.0,1.0,1090.0,299.0,9,1,9,2,201.0-363.0,1.0-2.0,750.0-1155.0,258.2-450.4,Recentes Alto Valor,01142791289,,Rafael Duarte,pedro-henrique55@example.com,(021) 0790 0431
6352.0,119.0,2.0,650.0,299.0,10,1,8,2,0.0-201.0,1.0-2.0,580.0-750.0,258.2-450.4,Recentes Alto Valor,34779396204,,Vitória Barbosa,mmarques@example.com,+55 21 6309 4805
6354.0,195.0,2.0,705.0,297.0,10,1,8,2,0.0-201.0,1.0-2.0,580.0-750.0,258.2-450.4,Recentes Alto Valor,03671099216,,João Pedro Moraes,ana-laura44@example.com,(051) 7075 8649
6355.0,198.0,3.0,930.0,295.0,10,2,9,2,0.0-201.0,2.0-23.0,750.0-1155.0,258.2-450.4,Recentes Alto Valor,03858241229,,Ana Júlia Gomes,davi-lucasrios@example.org,(071) 4048 9592
6356.0,295.0,1.0,275.0,295.0,9,1,4,2,201.0-363.0,1.0-2.0,270.0-310.0,258.2-450.4,Recentes Baixo Valor,72155043287,,Mateus da Rosa,rebeca54@example.net,+55 (011) 3319-8747
6358.0,296.0,1.0,3300.0,296.0,9,1,10,2,201.0-363.0,1.0-2.0,1155.0-15000.0,258.2-450.4,Recentes Alto Valor,72463449268,,Ísis Andrade,joao-lucaslima@example.org,+55 (011) 4381-9408
6362.0,293.0,1.0,165.0,293.0,9,1,1,2,201.0-363.0,1.0-2.0,0.0-180.0,258.2-450.4,Recentes Baixo Valor,70296532207,,Ravi Lucca Ribeiro,gabriela90@example.com,(051) 8377 5064
6363.0,293.0,1.0,150.0,293.0,9,1,1,2,201.0-363.0,1.0-2.0,0.0-180.0,258.2-450.4,Recentes Baixo Valor,01289569258,,Letícia Sales,anthony11@example.com,+55 (071) 2847 1809
6364.0,293.0,1.0,100.0,293.0,9,1,1,2,201.0-363.0,1.0-2.0,0.0-180.0,258.2-450.4,Recentes Baixo Valor,96907118220,,Vinícius Cavalcante,bandrade@example.org,+55 84 6939 0009
6366.0,293.0,1.0,185.0,293.0,9,1,2,2,201.0-363.0,1.0-2.0,180.0-230.0,258.2-450.4,Recentes Baixo Valor,24259691287,,Antony Vargas,anthony-gabriel25@example.net,+55 (084) 3843-6797
6368.0,292.0,1.0,355.0,292.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,00431609217,,Emanuella Dias,nicolasnascimento@example.com,+55 21 1617 1294
6369.0,287.0,2.0,550.0,292.0,9,1,7,2,201.0-363.0,1.0-2.0,450.0-580.0,258.2-450.4,Recentes Alto Valor,01130174212,,Benicio Albuquerque,da-luzrhavi@example.org,(021) 3331 1367
6371.0,289.0,1.0,565.0,289.0,9,1,7,2,201.0-363.0,1.0-2.0,450.0-580.0,258.2-450.4,Recentes Alto Valor,71421556200,,João Gabriel Borges,gda-rosa@example.org,+55 31 4314 8825
6372.0,290.0,1.0,150.0,290.0,9,1,1,2,201.0-363.0,1.0-2.0,0.0-180.0,258.2-450.4,Recentes Baixo Valor,01072274280,,Ravy Vargas,miguel18@example.com,(071) 8700 0679
6373.0,166.0,2.0,670.0,288.0,10,1,8,2,0.0-201.0,1.0-2.0,580.0-750.0,258.2-450.4,Recentes Alto Valor,02921640252,,Enzo Porto,agathacosta@example.com,+55 (041) 0155 6056
6375.0,269.0,2.0,630.0,287.0,9,1,8,2,201.0-363.0,1.0-2.0,580.0-750.0,258.2-450.4,Recentes Alto Valor,74940830225,,Hellena Casa Grande,valentimda-mata@example.org,(021) 9623 3830
6376.0,285.0,1.0,200.0,285.0,9,1,2,2,201.0-363.0,1.0-2.0,180.0-230.0,258.2-450.4,Recentes Baixo Valor,60545321204,,Bryan Rodrigues,daniel22@example.org,11 0159-8159
6378.0,286.0,1.0,550.0,286.0,9,1,7,2,201.0-363.0,1.0-2.0,450.0-580.0,258.2-450.4,Recentes Alto Valor,01158989210,,Vinícius Cavalcante,elima@example.org,31 3890 2592
6380.0,285.0,1.0,890.0,285.0,9,1,9,2,201.0-363.0,1.0-2.0,750.0-1155.0,258.2-450.4,Recentes Alto Valor,02324594285,,Allana Santos,vicente21@example.com,51 3257 4255
6381.0,282.0,1.0,250.0,282.0,9,1,3,2,201.0-363.0,1.0-2.0,230.0-270.0,258.2-450.4,Recentes Baixo Valor,16658809291,,Yago Moreira,nicole29@example.org,61 5365-3251
6383.0,281.0,1.0,200.0,281.0,9,1,2,2,201.0-363.0,1.0-2.0,180.0-230.0,258.2-450.4,Recentes Baixo Valor,70063329239,,Erick Siqueira,vcorreia@example.com,41 1914 7655
6385.0,280.0,1.0,480.0,280.0,9,1,7,2,201.0-363.0,1.0-2.0,450.0-580.0,258.2-450.4,Recentes Alto Valor,84133341287,,Melissa Melo,tferreira@example.net,31 6140-3275
6386.0,280.0,1.0,200.0,280.0,9,1,2,2,201.0-363.0,1.0-2.0,180.0-230.0,258.2-450.4,Recentes Baixo Valor,83768629287,,Letícia Casa Grande,marinalima@example.com,21 0195 3900
6387.0,278.0,1.0,200.0,278.0,9,1,2,2,201.0-363.0,1.0-2.0,180.0-230.0,258.2-450.4,Recentes Baixo Valor,00021933294,,Fernanda Guerra,rochanicole@example.com,11 9340-0717
6388.0,278.0,1.0,800.0,278.0,9,1,9,2,201.0-363.0,1.0-2.0,750.0-1155.0,258.2-450.4,Recentes Alto Valor,01341095207,,Ana Luiza Azevedo,ncorreia@example.org,+55 41 0533 6489
6389.0,271.0,1.0,1700.0,271.0,9,1,10,2,201.0-363.0,1.0-2.0,1155.0-15000.0,258.2-450.4,Recentes Alto Valor,45572470244,,Sra. Joana Andrade,britodanilo@example.net,+55 21 2530 1578
6390.0,276.0,1.0,250.0,276.0,9,1,3,2,201.0-363.0,1.0-2.0,230.0-270.0,258.2-450.4,Recentes Baixo Valor,44116306215,,Dr. João Gabriel das Neves,balmeida@example.org,(081) 5727-2254
6392.0,275.0,1.0,300.0,275.0,9,1,4,2,201.0-363.0,1.0-2.0,270.0-310.0,258.2-450.4,Recentes Baixo Valor,97189227253,,Theo Cirino,camposana-liz@example.org,(081) 1882-4311
6396.0,274.0,1.0,180.0,274.0,9,1,1,2,201.0-363.0,1.0-2.0,0.0-180.0,258.2-450.4,Recentes Baixo Valor,08936415298,,Milena Vargas,macedoleo@example.com,+55 (061) 4188 5345
6397.0,273.0,1.0,180.0,273.0,9,1,1,2,201.0-363.0,1.0-2.0,0.0-180.0,258.2-450.4,Recentes Baixo Valor,57310416287,,Luana Costa,sophieda-paz@example.com,+55 31 8787-0023
6398.0,272.0,1.0,250.0,272.0,9,1,3,2,201.0-363.0,1.0-2.0,230.0-270.0,258.2-450.4,Recentes Baixo Valor,41386728268,,Mariane Pacheco,rebecafarias@example.org,(021) 8732-8849
6400.0,272.0,1.0,200.0,272.0,9,1,2,2,201.0-363.0,1.0-2.0,180.0-230.0,258.2-450.4,Recentes Baixo Valor,07379978268,,Ana Júlia Farias,limapaulo@example.org,+55 21 1453-1473
6401.0,270.0,1.0,250.0,270.0,9,1,3,2,201.0-363.0,1.0-2.0,230.0-270.0,258.2-450.4,Recentes Baixo Valor,71591575249,,Ian Monteiro,vitor-gabriel71@example.net,+55 (011) 1625-1668
6402.0,271.0,1.0,315.0,271.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,36078933817,,João Vitor da Costa,casa-grandeisis@example.org,+55 11 5257-5049
6403.0,271.0,1.0,200.0,271.0,9,1,2,2,201.0-363.0,1.0-2.0,180.0-230.0,258.2-450.4,Recentes Baixo Valor,70124940269,,Eloah Fogaça,upimenta@example.net,(021) 9151-8707
6404.0,269.0,1.0,250.0,269.0,9,1,3,2,201.0-363.0,1.0-2.0,230.0-270.0,258.2-450.4,Recentes Baixo Valor,70644101253,,Maria Alice Vargas,hlopes@example.net,+55 84 1170-6255
6405.0,266.0,1.0,350.0,266.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,84847336291,,Ana Beatriz da Costa,rcarvalho@example.net,+55 (071) 7836-6107
6407.0,267.0,1.0,150.0,267.0,9,1,1,2,201.0-363.0,1.0-2.0,0.0-180.0,258.2-450.4,Recentes Baixo Valor,05446269233,,Eduardo Vieira,rael10@example.com,+55 (071) 2154 0568
6408.0,260.0,1.0,1000.0,260.0,9,1,9,2,201.0-363.0,1.0-2.0,750.0-1155.0,258.2-450.4,Recentes Alto Valor,04282284293,,Carolina Barbosa,da-luzmariah@example.com,0900 247 9572
6409.0,265.0,1.0,180.0,265.0,9,1,1,2,201.0-363.0,1.0-2.0,0.0-180.0,258.2-450.4,Recentes Baixo Valor,01392202248,,Dra. Zoe Mendes,bda-cunha@example.com,11 4076 1660
6410.0,265.0,1.0,250.0,265.0,9,1,3,2,201.0-363.0,1.0-2.0,230.0-270.0,258.2-450.4,Recentes Baixo Valor,02733780239,,Isabella Monteiro,leandro39@example.net,0800 999 2985
6411.0,265.0,1.0,750.0,265.0,9,1,8,2,201.0-363.0,1.0-2.0,580.0-750.0,258.2-450.4,Recentes Alto Valor,16640113821,,Luiz Henrique Viana,noah95@example.org,(061) 0643-4217
6412.0,265.0,1.0,130.0,265.0,9,1,1,2,201.0-363.0,1.0-2.0,0.0-180.0,258.2-450.4,Recentes Baixo Valor,03100991028,,Caroline Vieira,helena78@example.org,+55 71 8943 0720
6414.0,105.0,2.0,745.0,262.0,10,1,8,2,0.0-201.0,1.0-2.0,580.0-750.0,258.2-450.4,Recentes Alto Valor,61418170259,,Clara da Mota,moraescaue@example.com,+55 (051) 6327 3269
6415.0,262.0,1.0,300.0,262.0,9,1,4,2,201.0-363.0,1.0-2.0,270.0-310.0,258.2-450.4,Recentes Baixo Valor,04666595201,,Lorenzo da Rosa,zcostela@example.org,81 8873 4200
6416.0,262.0,1.0,2300.0,262.0,9,1,10,2,201.0-363.0,1.0-2.0,1155.0-15000.0,258.2-450.4,Recentes Alto Valor,38002936841,,Cauã Martins,laviniacassiano@example.net,84 0491-4277
6417.0,261.0,1.0,750.0,261.0,9,1,8,2,201.0-363.0,1.0-2.0,580.0-750.0,258.2-450.4,Recentes Alto Valor,95482989291,,Miguel Dias,pachecoclara@example.net,(051) 3051 0226
6418.0,262.0,1.0,350.0,262.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,02673641211,,Maria Julia Dias,helenaoliveira@example.com,(031) 2906 7565
6419.0,260.0,1.0,360.0,260.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,67286208268,,Maria Clara Rocha,rcampos@example.org,+55 11 9048 7286
6421.0,260.0,1.0,370.0,260.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,69327750268,,Ravi Brito,gustavo-henriquenascimento@example.com,+55 51 3963 0785
6422.0,260.0,1.0,380.0,260.0,9,1,5,2,201.0-363.0,1.0-2.0,310.0-380.0,258.2-450.4,Recentes Baixo Valor,01299968236,,Manuela Ramos,uvargas@example.com,+55 81 0186-0562
6424.0,259.0,1.0,220.0,259.0,9,1,2,2,201.0-363.0,1.0-2.0,180.0-230.0,258.2-450.4,Recentes Baixo Valor,00104439246,,Srta. Maria Cecília Abreu,siqueirajade@example.com,(061) 0196-0444
6425.0,258.0,1.0,550.0,258.0,9,1,7,1,201.0-363.0,1.0-2.0,450.0-580.0,0.0-258.2,Recentes Alto Valor,02198752271,,Ian Martins,barrosleticia@example.net,+55 61 8316-4905
6427.0,258.0,1.0,210.0,258.0,9,1,2,1,201.0-363.0,1.0-2.0,180.0-230.0,0.0-258.2,Recentes Baixo Valor,93721595220,,Lorenzo Guerra,bryandias@example.org,71 3136 4187
6429.0,254.0,1.0,350.0,254.0,9,1,5,1,201.0-363.0,1.0-2.0,310.0-380.0,0.0-258.2,Recentes Baixo Valor,00316908231,,Bento Rios,isaque31@example.com,+55 (084) 6347 3514
6430.0,255.0,1.0,900.0,255.0,9,1,9,1,201.0-363.0,1.0-2.0,750.0-1155.0,0.0-258.2,Recentes Alto Valor,68364334204,,Laura Brito,vitor-hugooliveira@example.com,61 3218-0447
6431.0,245.0,2.0,665.0,255.0,9,1,8,1,201.0-363.0,1.0-2.0,580.0-750.0,0.0-258.2,Recentes Alto Valor,03271793255,,Vinicius Ramos,mirella52@example.net,+55 (061) 6175 9302
6432.0,254.0,1.0,350.0,254.0,9,1,5,1,201.0-363.0,1.0-2.0,310.0-380.0,0.0-258.2,Recentes Baixo Valor,98517228200,,Théo Sales,evelynteixeira@example.com,+55 (061) 7957 8682
6433.0,255.0,1.0,300.0,255.0,9,1,4,1,201.0-363.0,1.0-2.0,270.0-310.0,0.0-258.2,Recentes Baixo Valor,05945926230,,Brayan Casa Grande,yasmin31@example.net,21 2674 7824
6435.0,198.0,1.0,280.0,198.0,10,1,4,1,0.0-201.0,1.0-2.0,270.0-310.0,0.0-258.2,Recentes Baixo Valor,82161496204,,Thomas Silveira,zlima@example.com,+55 84 5087 4087
6436.0,253.0,1.0,150.0,253.0,9,1,1,1,201.0-363.0,1.0-2.0,0.0-180.0,0.0-258.2,Recentes Baixo Valor,91409829200,,Luan Azevedo,isabel86@example.com,+55 (071) 3756 8602
6440.0,250.0,1.0,230.0,250.0,9,1,2,1,201.0-363.0,1.0-2.0,180.0-230.0,0.0-258.2,Recentes Baixo Valor,03448165247,,João Gabriel Monteiro,antoniolopes@example.org,71 2141 0815
6442.0,251.0,1.0,230.0,251.0,9,1,2,1,201.0-363.0,1.0-2.0,180.0-230.0,0.0-258.2,Recentes Baixo Valor,03536678203,,Theodoro Cassiano,rcostela@example.com,(084) 3187-7545
6443.0,250.0,1.0,150.0,250.0,9,1,1,1,201.0-363.0,1.0-2.0,0.0-180.0,0.0-258.2,Recentes Baixo Valor,59068302272,,Yan da Costa,leonardonascimento@example.org,+55 61 8655 7038
6447.0,250.0,1.0,370.0,250.0,9,1,5,1,201.0-363.0,1.0-2.0,310.0-380.0,0.0-258.2,Recentes Baixo Valor,03756857239,,Vitória Melo,evelynsiqueira@example.com,+55 (051) 6168-4983
6448.0,247.0,1.0,315.0,247.0,9,1,5,1,201.0-363.0,1.0-2.0,310.0-380.0,0.0-258.2,Recentes Baixo Valor,33501726368,,Benicio Siqueira,manuella57@example.com,(084) 5682 8797
6449.0,247.0,1.0,459.0,247.0,9,1,7,1,201.0-363.0,1.0-2.0,450.0-580.0,0.0-258.2,Recentes Alto Valor,62108344268,,Maria Isis Andrade,lalmeida@example.com,+55 31 6948 3848
